CUBE_STRUCTURE_ITEM_LINK_ID,CUBE_LINK_ID,FOREIGN_CUBE_VARIABLE_CODE,PRIMARY_CUBE_VARIABLE_CODE
F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tangible assets. Investment property:TYP_ACCNTNG_ITM:NN_FNNCL_ASST_NN_FNNCL_LBLTY_TYP,F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tangible assets. Investment property,277649,277028
F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tangible assets:CRRYNG_AMNT:CRRYNG_AMNT,F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tangible assets,277589,277027
F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tangible assets:TYP_ACCNTNG_ITM:NN_FNNCL_ASST_NN_FNNCL_LBLTY_TYP,F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tangible assets,277649,277028
F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tax assets:CRRYNG_AMNT:CRRYNG_AMNT,F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tax assets,277589,277027
F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tax assets:TYP_ACCNTNG_ITM:NN_FNNCL_ASST_NN_FNNCL_LBLTY_TYP,F_01_01_REF_FINREP_3_0:NN_FNNCL_ASST_NN_FNNCL_LBLTY:Tax assets,277649,277028
F_01_01_REF_FINREP_3_0:OTC_DRVTV_BUYR_ASSGNMNT:Derivatives:PRTY_RL_TYP:BYR_PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:OTC_DRVTV_BUYR_ASSGNMNT:Derivatives,277595,275809
F_01_01_REF_FINREP_3_0:OTC_DRVTV_INSTRMNT:Derivatives:TYP_INSTRMNT:OTC_DRVTV_INSTRMNT_TYP,F_01_01_REF_FINREP_3_0:OTC_DRVTV_INSTRMNT:Derivatives,277591,275871
F_01_01_REF_FINREP_3_0:OTC_DRVTV_SLLR_ASSGNMNT:Derivatives:PRTY_RL_TYP:SLLR_PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:OTC_DRVTV_SLLR_ASSGNMNT:Derivatives,277595,275848
F_01_01_REF_FINREP_3_0:PRTY:Debt securities:INSTTTNL_SCTR:INSTTTNL_SCTR,F_01_01_REF_FINREP_3_0:PRTY:Debt securities,277594,275905
F_01_01_REF_FINREP_3_0:PRTY:Derivatives:INSTTTNL_SCTR:INSTTTNL_SCTR,F_01_01_REF_FINREP_3_0:PRTY:Derivatives,277594,275905
F_01_01_REF_FINREP_3_0:PRTY:Equity instruments:INSTTTNL_SCTR:INSTTTNL_SCTR,F_01_01_REF_FINREP_3_0:PRTY:Equity instruments,277594,275905
F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Derivatives:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Derivatives,277594,275919
F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Derivatives:INSTTTNL_SCTR:INSTTNL_SCTR_SHS,F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Derivatives,277594,275920
F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Equity instruments:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Equity instruments,277594,275919
F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Equity instruments:INSTTTNL_SCTR:INSTTNL_SCTR_SHS,F_01_01_REF_FINREP_3_0:PRTY_DRVD_DT:Equity instruments,277594,275920
F_01_01_REF_FINREP_3_0:PRTY_RL:Derivatives:PRTY_RL_TYP:PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:PRTY_RL:Derivatives,277595,277180
F_01_01_REF_FINREP_3_0:PRTY_RL:Equity instruments:PRTY_RL_TYP:PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:PRTY_RL:Equity instruments,277595,277180
F_01_01_REF_FINREP_3_0:SCRTY:Equity instruments:SCRTY_EXCHNG_TRDBL_DRVTV_TYP:SCRTY_TYP_BY_IDNTFR,F_01_01_REF_FINREP_3_0:SCRTY:Equity instruments,277638,276522
F_01_01_REF_FINREP_3_0:SCRTY:Equity instruments:SCRTY_EXCHNG_TRDBL_DRVTV_TYP:SCRTY_TYP_BY_PRDCT,F_01_01_REF_FINREP_3_0:SCRTY:Equity instruments,277638,276523
F_01_01_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Derivatives:SCRTY_EXCHNG_TRDBL_DRVTV_TYP:SCRTY_EXCHNG_TRDBL_DRVTV_TYP,F_01_01_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Derivatives,277638,276513
F_01_01_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Equity instruments:SCRTY_EXCHNG_TRDBL_DRVTV_TYP:SCRTY_EXCHNG_TRDBL_DRVTV_TYP,F_01_01_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Equity instruments,277638,276513
F_01_01_REF_FINREP_3_0:SCRTY_ISSR_ASSGNMNT:Debt securities:PRTY_RL_TYP:PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:SCRTY_ISSR_ASSGNMNT:Debt securities,277595,276679
F_01_01_REF_FINREP_3_0:SCRTY_ISSR_ASSGNMNT:Derivatives:PRTY_RL_TYP:PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:SCRTY_ISSR_ASSGNMNT:Derivatives,277595,276679
F_01_01_REF_FINREP_3_0:SCRTY_ISSR_ASSGNMNT:Equity instruments:PRTY_RL_TYP:PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:SCRTY_ISSR_ASSGNMNT:Equity instruments,277595,276679
F_01_01_REF_FINREP_3_0:SCRTY_PSTN:Equity instruments:PRTY_RL_TYP:INVSTR_PRTY_RL_TYP,F_01_01_REF_FINREP_3_0:SCRTY_PSTN:Equity instruments,277595,276726
F_01_01_REF_FINREP_3_0:TS_ASST:Current tax assets:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_01_REF_FINREP_3_0:TS_ASST:Current tax assets,277592,272637
F_01_01_REF_FINREP_3_0:TS_ASST:Current tax assets:TYP_ACCNTNG_ITM:TS_ASST_TYP,F_01_01_REF_FINREP_3_0:TS_ASST:Current tax assets,277649,272642
F_01_01_REF_FINREP_3_0:TS_ASST:Deferred tax assets:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_01_REF_FINREP_3_0:TS_ASST:Deferred tax assets,277592,272637
F_01_01_REF_FINREP_3_0:TS_ASST:Deferred tax assets:TYP_ACCNTNG_ITM:TS_ASST_TYP,F_01_01_REF_FINREP_3_0:TS_ASST:Deferred tax assets,277649,272642
F_01_01_REF_FINREP_3_0:TS_ASST:Tax assets:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_01_REF_FINREP_3_0:TS_ASST:Tax assets,277592,272637
F_01_01_REF_FINREP_3_0:TS_ASST:Tax assets:TYP_ACCNTNG_ITM:TS_ASST_TYP,F_01_01_REF_FINREP_3_0:TS_ASST:Tax assets,277649,272642
F_01_02_REF_FINREP_3_0:BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT:Deposits:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_01_02_REF_FINREP_3_0:BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT:Deposits,277466,271618
F_01_02_REF_FINREP_3_0:BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT:Deposits:CRRYNG_AMNT:CRRYNG_AMNT,F_01_02_REF_FINREP_3_0:BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT:Deposits,277465,271624
F_01_02_REF_FINREP_3_0:BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_IFRS:Deposits:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_IFRS:Deposits,277467,271637
F_01_02_REF_FINREP_3_0:DPST:Deposits:TYP_INSTRMNT:DPST_TYP,F_01_02_REF_FINREP_3_0:DPST:Deposits,277468,277344
F_01_02_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Derivatives:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Derivatives,277467,273070
F_01_02_REF_FINREP_3_0:INSTRMNT:Deposits:TYP_INSTRMNT:INSTRMNT_TYP_ORGN,F_01_02_REF_FINREP_3_0:INSTRMNT:Deposits,277468,273840
F_01_02_REF_FINREP_3_0:INSTRMNT:Deposits:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_01_02_REF_FINREP_3_0:INSTRMNT:Deposits,277468,273841
F_01_02_REF_FINREP_3_0:INSTRMNT:Derivatives:TYP_INSTRMNT:INSTRMNT_TYP_ORGN,F_01_02_REF_FINREP_3_0:INSTRMNT:Derivatives,277468,273840
F_01_02_REF_FINREP_3_0:INSTRMNT:Derivatives:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_01_02_REF_FINREP_3_0:INSTRMNT:Derivatives,277468,273841
F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Employee benefits. Other than pension and other post-employment defined benefit obligations:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Employee benefits. Other than pension and other post-employment defined benefit obligations,277467,274005
F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Employee benefits. Pension and other post-employment defined benefit obligations:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Employee benefits. Pension and other post-employment defined benefit obligations,277467,274005
F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Funds for general banking risks:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Funds for general banking risks,277467,274005
F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Other than commitments and guarantees given and payment commitments to resolution funds and deposit guarantee schemes:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Other than commitments and guarantees given and payment commitments to resolution funds and deposit guarantee schemes,277467,274005
F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Pending legal issues and tax litigation:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Pending legal issues and tax litigation,277467,274005
F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Restructuring:HLD_SL_INDCTR:HLD_SL_INDCTR,F_01_02_REF_FINREP_3_0:INVSTMNT_PRPRTY:Provisions. Restructuring,277467,274005
